,id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
1827,887,价格,11,13,相当实惠,13,17,价格,正面,**就是棒，物流超快。价格相当实惠，没想到有那么大瓶。用的很好。干净。
1828,887,_, , ,很好,29,31,整体,正面,**就是棒，物流超快。价格相当实惠，没想到有那么大瓶。用的很好。干净。
1829,887,_, , ,干净,32,34,功效,正面,**就是棒，物流超快。价格相当实惠，没想到有那么大瓶。用的很好。干净。
1830,888,_, , ,非常好,28,31,整体,正面,女神节给媳妇买的，一直信任**，**也是非常的不错，东西非常好！下次继续！
1831,889,_, , ,还可以,2,5,整体,正面,感觉还可以，送的东西也多，味道清香。
1832,889,味道,13,15,清香,15,17,气味,正面,感觉还可以，送的东西也多，味道清香。
1833,890,_, , ,很不错,2,5,整体,正面,东西很不错 物有所值用几天再来追评
1834,890,_, , ,物有所值,6,10,整体,正面,东西很不错 物有所值用几天再来追评
1835,891,保湿效果,0,4,还不错,4,7,功效,正面,保湿效果还不错～～～～
1836,892,补水,0,2,还行,2,4,功效,正面,补水还行。很便宜啊主要是。。。。
1837,892,_, , ,很便宜,5,8,价格,正面,补水还行。很便宜啊主要是。。。。
1838,893,_, , ,挺好的,12,15,整体,正面,老婆试用了一下，感觉效果挺好的，还送了赠品，非常满意，下次还会光顾的
1839,893,赠品,19,21,_, , ,价格,正面,老婆试用了一下，感觉效果挺好的，还送了赠品，非常满意，下次还会光顾的
1840,893,_, , ,非常满意,22,26,整体,正面,老婆试用了一下，感觉效果挺好的，还送了赠品，非常满意，下次还会光顾的
1841,894,美白效果,0,4,不是太明显,4,9,功效,负面,美白效果不是太明显，不过价格挺实惠的，用着感觉也挺好，每天一片也不会觉得浪费，挺好的，棒棒哒
1842,894,价格,12,14,挺实惠的,14,18,价格,正面,美白效果不是太明显，不过价格挺实惠的，用着感觉也挺好，每天一片也不会觉得浪费，挺好的，棒棒哒
1843,894,_, , ,挺好的,39,42,整体,正面,美白效果不是太明显，不过价格挺实惠的，用着感觉也挺好，每天一片也不会觉得浪费，挺好的，棒棒哒
1844,894,_, , ,棒棒哒,43,46,整体,正面,美白效果不是太明显，不过价格挺实惠的，用着感觉也挺好，每天一片也不会觉得浪费，挺好的，棒棒哒
1845,895,_, , ,不错,2,4,整体,正面,应该不错吧
1846,896,_, , ,刺痛,21,23,使用体验,负面,跟我以前在实体店买的不一样，这个用着感觉脸刺痛，假的
1847,896,_, , ,假的,24,26,真伪,负面,跟我以前在实体店买的不一样，这个用着感觉脸刺痛，假的
1848,897,_, , ,好评,0,2,整体,正面,好评，质量不错信赖**！！！
1849,897,_, , ,不错,5,7,整体,正面,好评，质量不错信赖**！！！
1850,898,清洁效果,0,4,很好,4,6,功效,正面,清洁效果很好，方便快捷
1851,898,_, , ,方便,7,9,整体,正面,清洁效果很好，方便快捷
1852,898,_, , ,快捷,9,11,整体,正面,清洁效果很好，方便快捷
1853,899,_, , ,不会差,6,9,整体,正面,还没用，应该不会差
1854,900,_, , ,真心好用,7,11,整体,正面,每次都买这款，真心好用，保湿效果好，很贴肤，很细腻，，，质量绝对，客服态度也好
1855,900,保湿效果,12,16,好,16,17,功效,正面,每次都买这款，真心好用，保湿效果好，很贴肤，很细腻，，，质量绝对，客服态度也好
1856,900,_, , ,很贴肤,18,21,使用体验,正面,每次都买这款，真心好用，保湿效果好，很贴肤，很细腻，，，质量绝对，客服态度也好
1857,900,_, , ,很细腻,22,25,使用体验,正面,每次都买这款，真心好用，保湿效果好，很贴肤，很细腻，，，质量绝对，客服态度也好
1858,900,客服态度,33,37,好,16,17,服务,正面,每次都买这款，真心好用，保湿效果好，很贴肤，很细腻，，，质量绝对，客服态度也好
1859,901,_, , ,不错,9,11,整体,正面,隔离霜用了一次感觉不错，隔离防晒都能代替了，如果用的好还会再买的
1860,902,赠品,0,2,_, , ,价格,正面,赠品加面膜，都是补水的。收到了一大箱，能用很久了，用过再来追评。
1861,903,_, , ,可以,0,2,整体,正面,可以可以可以可以，平时不化妆的，也不知道具体卸的干不干净，感觉还好
1862,903,_, , ,还好,31,33,整体,正面,可以可以可以可以，平时不化妆的，也不知道具体卸的干不干净，感觉还好
1863,903,_, , ,干不干净,24,28,功效,中性,可以可以可以可以，平时不化妆的，也不知道具体卸的干不干净，感觉还好
1864,904,_, , ,不错,2,4,整体,正面,质量不错，和实体店的一样的
1865,905,_, , ,还好,20,22,整体,正面,瓶子挺小的，和想象的不一样，呵呵?。总得还好吧
1866,905,_, , ,挺小的,2,5,尺寸,负面,瓶子挺小的，和想象的不一样，呵呵?。总得还好吧
1867,906,_, , ,不卡粉,3,6,使用体验,正面,自然，不卡粉，很接近肤色，满意
1868,906,_, , ,自然,0,2,功效,正面,自然，不卡粉，很接近肤色，满意
1869,906,_, , ,很接近肤色,7,12,功效,正面,自然，不卡粉，很接近肤色，满意
1870,906,_, , ,满意,13,15,整体,正面,自然，不卡粉，很接近肤色，满意
1871,907,送货速度,10,14,快,14,15,物流,正面,东西很好，**服务，送货速度快。
1872,907,_, , ,很好,2,4,整体,正面,东西很好，**服务，送货速度快。
1873,908,_, , ,不错,7,9,整体,正面,一直都用***不错，特价时多买了一些
1874,909,_, , ,挺好用的,0,4,整体,正面,挺好用的，现在刚开始没有什么效果。
1875,910,_, , ,太不好,2,5,功效,负面,效果太不好了
1876,911,_, , ,应该不错的,9,14,整体,正面,囤货备用，大品牌，应该不错的
1877,912,_, , ,好用,3,5,整体,正面,妈妈说好用
1878,913,_, , ,真的好用,2,6,整体,正面,隔离真的好用
1879,914,_, , ,挺好用的,6,10,整体,正面,面膜收到了，挺好用的，表妹推荐给我的，用完再回购
1880,915,_, , ,还好,0,2,整体,正面,还好还好，和实体店差不多
1881,916,持久情况,8,12,还可以,13,16,功效,正面,个人情况：干皮 持久情况：还可以，有点黏
1882,916,_, , ,有点黏,17,20,使用体验,负面,个人情况：干皮 持久情况：还可以，有点黏
1883,917,清洁效果,5,9,好,9,10,功效,正面,清洁能力：清洁效果好，配套使用更加好
1884,918,_, , ,淡淡的香味,0,5,气味,正面,淡淡的香味，保湿效果挺好，容易吸收，适合夏天用
1885,918,保湿效果,6,10,挺好,10,12,功效,正面,淡淡的香味，保湿效果挺好，容易吸收，适合夏天用
1886,918,_, , ,容易吸收,13,17,使用体验,正面,淡淡的香味，保湿效果挺好，容易吸收，适合夏天用
1887,919,_, , ,挺细腻的,9,13,使用体验,正面,第一次购买，试用后挺细腻的能够很好的提亮肤色。以后就用这家的，隔离霜了。
1888,919,_, , ,提亮肤色,18,22,功效,正面,第一次购买，试用后挺细腻的能够很好的提亮肤色。以后就用这家的，隔离霜了。
1889,920,_, , ,还行吧,24,27,整体,中性,不知道这是第多少次买这个了，一直用，没有换过1。还行吧。
1890,921,_, , ,不错,0,2,整体,正面,不错，第一次买这隔离霜，�上好自然
1891,921,_, , ,好自然,14,17,功效,正面,不错，第一次买这隔离霜，�上好自然
1892,922,_, , ,很好用,0,3,整体,正面,很好用，清透湿润，提亮肤色！
1893,922,_, , ,清透,4,6,使用体验,正面,很好用，清透湿润，提亮肤色！
1894,922,_, , ,湿润,6,8,使用体验,正面,很好用，清透湿润，提亮肤色！
1895,922,_, , ,提亮肤色,9,13,功效,正面,很好用，清透湿润，提亮肤色！
1896,923,_, , ,很好,0,2,整体,正面,很好物美价廉很好物美价廉很好物美价廉很好
1897,923,_, , ,物美价廉,2,6,价格,正面,很好物美价廉很好物美价廉很好物美价廉很好
1898,924,快递大哥,19,23,人很好,23,26,物流,正面,帮朋友代拍的哦，产品好不好不知道，不过快递大哥人很好哦，朋友再三嘱咐给快递大哥个好评哈哈
1899,924,快递大哥,19,23,好评,40,42,物流,正面,帮朋友代拍的哦，产品好不好不知道，不过快递大哥人很好哦，朋友再三嘱咐给快递大哥个好评哈哈
1900,925,效果,0,2,不错,2,4,功效,正面,效果不错！就是有点稠，用彩妆蛋效果比较好！
1901,925,_, , ,有点稠,7,10,使用体验,中性,效果不错！就是有点稠，用彩妆蛋效果比较好！
1902,926,_, , ,很不错,0,3,整体,正面,很不错，用的护肤品都是***的，面膜精华多
1903,926,精华,18,20,多,20,21,成分,正面,很不错，用的护肤品都是***的，面膜精华多
1904,927,快递速度,0,4,很快,4,6,物流,正面,快递速度很快，服务态度很好。
1905,927,服务态度,7,11,很好,11,13,物流,正面,快递速度很快，服务态度很好。
1906,928,包装盒,0,3,太简陋了,8,12,整体,负面,包装盒都没一个，太简陋了点，面膜看起来也很旧，感觉被骗了！找客服也没人答复，服务太差了！
1907,928,服务,38,40,太差了,40,43,服务,负面,包装盒都没一个，太简陋了点，面膜看起来也很旧，感觉被骗了！找客服也没人答复，服务太差了！
1908,928,_, , ,很旧,20,22,包装,负面,包装盒都没一个，太简陋了点，面膜看起来也很旧，感觉被骗了！找客服也没人答复，服务太差了！
1909,928,_, , ,被骗了,25,28,整体,负面,包装盒都没一个，太简陋了点，面膜看起来也很旧，感觉被骗了！找客服也没人答复，服务太差了！
1910,929,_, , ,还行,0,2,整体,正面,还行，贴了个纸，soso，还好吧，就这样真好吧，撕了纸
1911,929,_, , ,还好,13,15,整体,正面,还行，贴了个纸，soso，还好吧，就这样真好吧，撕了纸
1912,930,_, , ,超级划算,0,4,价格,正面,超级划算，那么多，还花不到一百块钱，还在继续用中，用了会好评的。
1913,931,_, , ,不错,12,14,整体,正面,收的 已经用了一些，感觉不错 用完继续
1914,932,_, , ,都说好,18,21,整体,正面,收到了，买了好多，和姐妹们一起买的，都说好
1915,933,_, , ,太假了,0,3,整体,负面,太假了会掉粉还起皮，擦了跟没有擦一样的，失望
1916,933,_, , ,会掉粉,3,6,使用体验,负面,太假了会掉粉还起皮，擦了跟没有擦一样的，失望
1917,933,_, , ,起皮,7,9,使用体验,负面,太假了会掉粉还起皮，擦了跟没有擦一样的，失望
1918,933,_, , ,失望,20,22,整体,负面,太假了会掉粉还起皮，擦了跟没有擦一样的，失望
1919,934,_, , ,不错,14,16,整体,正面,一直在用***的护肤品，真心不错，还送了�妆水和化妆蛋
1920,935,_, , ,很好,7,9,整体,正面,给女朋友买的，很好，很喜欢，希望效果也好?
1921,935,_, , ,很喜欢,10,13,整体,正面,给女朋友买的，很好，很喜欢，希望效果也好?
1922,936,_, , ,很好,14,16,整体,正面,衣服收到了穿上很好看，质量也很好值这个价，会回购
1923,936,_, , ,很好看,7,10,整体,正面,衣服收到了穿上很好看，质量也很好值这个价，会回购
1924,937,_, , ,还不错,8,11,整体,正面,还没开始用，看着还不错，用了后再来追评吧
1925,938,_, , ,很显白,2,5,功效,正面,还是很显白的，效果挺好，喜欢的小伙伴们赶紧下手吧
1926,938,_, , ,挺好,9,11,整体,正面,还是很显白的，效果挺好，喜欢的小伙伴们赶紧下手吧
1927,939,_, , ,不错,5,7,整体,正面,一直在用，不错
1928,940,_, , ,还可以,2,5,整体,正面,用起还可以，不过敏，实物与图片相符
1929,940,_, , ,不过敏,6,9,使用体验,正面,用起还可以，不过敏，实物与图片相符
1930,941,_, , ,很好用,0,3,整体,正面,很好用，买了很多，补水很好用，便宜优惠
1931,941,补水,9,11,很好用,0,3,功效,正面,很好用，买了很多，补水很好用，便宜优惠
1932,941,_, , ,便宜,15,17,价格,正面,很好用，买了很多，补水很好用，便宜优惠
1933,941,_, , ,优惠,17,19,价格,正面,很好用，买了很多，补水很好用，便宜优惠
1934,942,_, , ,还可以,12,15,整体,正面,一直用这个牌子，使用效果还可以。
1935,943,_, , ,是正品,0,3,真伪,正面,是正品，活动划算，囤货的，一如既往
1936,943,活动,4,6,划算,6,8,价格,正面,是正品，活动划算，囤货的，一如既往
1937,944,_, , ,挺不错的,0,4,整体,正面,挺不错的。很轻薄。
1938,944,_, , ,很轻薄,5,8,使用体验,正面,挺不错的。很轻薄。
1939,945,吸收,29,31,挺好,31,33,使用体验,正面,个人情况：我是脸比较白的那种，没有感觉到有美白 吸收情况：吸收挺好的 整体描述：淡斑效果没感觉到，已经第三瓶了。 滋润及保湿：保湿还是可以
1940,945,美白,21,23,没有感觉,15,19,功效,负面,个人情况：我是脸比较白的那种，没有感觉到有美白 吸收情况：吸收挺好的 整体描述：淡斑效果没感觉到，已经第三瓶了。 滋润及保湿：保湿还是可以
1941,945,淡斑,40,42,没感觉到,44,48,功效,负面,个人情况：我是脸比较白的那种，没有感觉到有美白 吸收情况：吸收挺好的 整体描述：淡斑效果没感觉到，已经第三瓶了。 滋润及保湿：保湿还是可以
1942,945,保湿,63,65,可以,67,69,功效,正面,个人情况：我是脸比较白的那种，没有感觉到有美白 吸收情况：吸收挺好的 整体描述：淡斑效果没感觉到，已经第三瓶了。 滋润及保湿：保湿还是可以
1943,946,_, , ,不错,5,7,整体,正面,一直用感觉不错所以买霜试试
1944,947,_, , ,很舒服,11,14,使用体验,正面,迫不及待的试用了一下，很舒服，润润的棒棒哒！
1945,947,_, , ,润润的,15,18,使用体验,正面,迫不及待的试用了一下，很舒服，润润的棒棒哒！
1946,947,_, , ,棒棒哒,18,21,整体,正面,迫不及待的试用了一下，很舒服，润润的棒棒哒！
1947,948,_, , ,不错,4,6,整体,正面,面膜用着不错，大牌子值得信赖，
1948,949,_, , ,滑滑的,3,6,使用体验,正面,洗过脸滑滑的
